composition,icsdnum,energyperatom
La1Nb2O7Rb1,75456.0,-7.735
N1Ti2,33715.0,-7.734
La1Mn1Na1O6W1,159097.0,-7.732
Mg1O5Ti2,37232.0,-7.731
Cr2O13V4,380465.0,-7.731
Cr1La1O4,81938.0,-7.73
O2Si1,158530.0,-7.729
Ca1Fe1O6Ti2,79353.0,-7.728
Ba1Mn2O5Y1,86840.0,-7.727
Ba1Mn2O5Y1,88949.0,-7.727
K2O13Ti6,25712.0,-7.726
O13V6,15028.0,-7.725
O13V6,281620.0,-7.725
C3Cr1Sc2,39202.0,-7.724
N1Ti2,23403.0,-7.724
O13V6,1536.0,-7.722
B2W1,44601.0,-7.721
Mn1O6V2,40850.0,-7.718999999999999
Fe5O12Y3,173997.0,-7.718
Ba1Mn2O5Y1,184757.0,-7.7139999999999995
Mn1Mo1O4,61078.0,-7.7139999999999995
K3Nb8O21,72514.0,-7.7139999999999995
Ba1O9Si4,80067.0,-7.712000000000001
O2Si1,170549.0,-7.711
Fe1Nb1O4,429.0,-7.709
Fe1Nb1O4,14016.0,-7.709
As1Hf2,610638.0,-7.709
Mn1Mo1O4,78328.0,-7.707999999999999
Fe1Nb1O4,8128.0,-7.707999999999999
Ir2N1Zr4,640826.0,-7.707999999999999
Fe5O12Y3,88506.0,-7.707999999999999
Fe5O12Y3,28561.0,-7.707000000000001
O13V6,62117.0,-7.706
O2Si1,170500.0,-7.705
C2Cr2V1,43191.0,-7.705
Fe5O12Y3,88507.0,-7.702999999999999
B2Ni1W2,615069.0,-7.702000000000001
C4Ir1,181496.0,-7.7
Ba1O9V4,172998.0,-7.7
Ba1O9V4,173000.0,-7.699
O13Rb2Ti6,23878.0,-7.699
Ba1O9V4,173002.0,-7.699
Ba1O9V4,173001.0,-7.6979999999999995
Ca1O9V4,2556.0,-7.694
Ca1O9V4,90927.0,-7.694
Ca1O4Ti2,51183.0,-7.692
Ba2Nb1O6Y1,172407.0,-7.691
C4Ir1Sc3,415137.0,-7.69
C3Ir1,181492.0,-7.689
Ca1O4Ti2,161974.0,-7.688
Ca3O9Si2Zr1,79453.0,-7.687
Ca1O3Ti1,74216.0,-7.686
Fe2Mn3O12Si3,27381.0,-7.685
Fe2Mn3O12Si3,77433.0,-7.684
O2Si1,170540.0,-7.684
Be1N2Si1,25704.0,-7.684
Nb2O6Sn1,202827.0,-7.683
Be1N2Si1,44112.0,-7.682
C4N6Zn1,86672.0,-7.682
O5Sr1Ti2,97007.0,-7.681
K1O11V6,410568.0,-7.68
K1O11V6,410569.0,-7.68
Cr2Mo3O12,62831.0,-7.68
Ba1Mn2O8V2,72295.0,-7.6770000000000005
O2Si1,170489.0,-7.6770000000000005
C2Cr3,76798.0,-7.676
Mn2O3,9090.0,-7.675
Na1O11V6,75160.0,-7.675
Na1O11V6,75159.0,-7.675
O17V9,98712.0,-7.675
O9Sr1V4,90926.0,-7.6739999999999995
Na1O11V6,419551.0,-7.6739999999999995
Na1O11V6,419547.0,-7.6739999999999995
Mn2O3,52348.0,-7.672999999999999
Fe5O12Y3,88504.0,-7.672999999999999
C4Ir1,181498.0,-7.672999999999999
Ba1O7Si2V1,78029.0,-7.672000000000001
Nb11O30Rb4,200367.0,-7.671
O7Si2Sr1V1,64766.0,-7.671
O7Si2Sr1V1,30451.0,-7.671
Nb2O7Sr2,40803.0,-7.669
C4K1N3,77046.0,-7.667999999999999
O2Si1,170554.0,-7.667000000000001
Fe1La1O3,184304.0,-7.667000000000001
Ca3O12Si3V2,182066.0,-7.666
Ba3O9Y4,87118.0,-7.666
N8Si5Sr2,401500.0,-7.666
O9V4,174441.0,-7.665
Cr1Mo1O7V1,408563.0,-7.665
C2Cr3,57009.0,-7.665
O9V4,15041.0,-7.662000000000001
Ba1Fe1O10Si4,27597.0,-7.662000000000001
Ca1O3Ti1,153173.0,-7.662000000000001
Na1O6Si2Y1,171255.0,-7.6610000000000005
Al2O5Si1,100399.0,-7.66
Ba2N8Si5,401501.0,-7.659
Ba1Fe1O10Si4,10159.0,-7.659
O1Zr2,77714.0,-7.659
Mn2O3,33647.0,-7.659
C4Ru1Sc3,420077.0,-7.659
O2Si1,170533.0,-7.6579999999999995
Na1O11V6,419549.0,-7.6579999999999995
C5Ti8,20822.0,-7.6579999999999995
Cr2Fe3O12Si3,27375.0,-7.6579999999999995
Cr2Fe3O12Si3,77437.0,-7.6579999999999995
Ba1Fe1O10Si4,31202.0,-7.657
O2Si1,170507.0,-7.655
Al2O5Si1,92633.0,-7.653
Ba1Fe1O10Si4,156832.0,-7.651
O7Sr1V3,72604.0,-7.651
O7Sr1V3,77617.0,-7.651
Cr2Mo3O12,418846.0,-7.65
Nb2O6Pb1,166552.0,-7.649
O7Sr1V3,241180.0,-7.647
Nb5O17Sr5,79699.0,-7.647
Nb5O17Sr5,54058.0,-7.647
Ba1Fe1O10Si4,6256.0,-7.646
Ge1La2O5,59727.0,-7.645
O2Si1,170505.0,-7.644
Ba3O9W2,9725.0,-7.644
Mn2O8Sr1V2,182224.0,-7.643
Fe1La1O3,160736.0,-7.641
Fe1La1O3,163226.0,-7.641
Al2O5Si1,100457.0,-7.641
As4Hf7,610634.0,-7.64
Mn3Nb2O9Zn1,202666.0,-7.638999999999999
Al2Ba1O8Si2,40530.0,-7.6370000000000005
Mg1O4W1,67905.0,-7.636
Mg1O4W1,67902.0,-7.636
Al2Ba1O8Si2,245729.0,-7.636
Fe2O4Y1,67701.0,-7.629
Fe2O4Y1,81144.0,-7.627999999999999
B1Nb1,42953.0,-7.627999999999999
N18W1,413860.0,-7.627000000000001
O7V3,2338.0,-7.626
Ba2O8Si2Ti1,66628.0,-7.625
Ba2Mn1O6W1,189.0,-7.622000000000001
Ca1O5V2,82689.0,-7.621
Cr2O4Sr1,6132.0,-7.621
Ba1Fe1O10Si4,31203.0,-7.621
Cr2Mo3O12,418847.0,-7.619
Co1Cr2O4,69503.0,-7.619
Ge2O7Y2,240989.0,-7.615
La3O7Ru1,416718.0,-7.6129999999999995
Cr1O2,246901.0,-7.6129999999999995
Cr1O2,155832.0,-7.6129999999999995
Co1Cr2O4,61612.0,-7.6129999999999995
Ba1O5Si2,100313.0,-7.6129999999999995
O3Sr1Ti1,182763.0,-7.612
B1W4Zr9,615705.0,-7.61
Na1O6Sc1Si2,74553.0,-7.61
B5W2,20326.0,-7.61
Ba1O5Si2,100314.0,-7.609
O3Sr1Ti1,201256.0,-7.609
Ca1O3Ti1,162925.0,-7.608
Mo1O5V1,27315.0,-7.606
C1Cr1,181709.0,-7.606
K3Nb6O19V1,82188.0,-7.603
C18Mn13Y10,603284.0,-7.601
As1C1Nb2,43011.0,-7.599
O2Si1,75665.0,-7.599
Fe1Na1O8W2,161847.0,-7.595
La3O7Ru1,59593.0,-7.595
C1Nb2S1,43010.0,-7.595
Al1Ge1O5Y1,32744.0,-7.593
C3K1Mn1N3,248044.0,-7.593
O10Sr1V4,408096.0,-7.593
Ba1O3Ti1,73629.0,-7.5920000000000005
Ba1O3Ti1,73640.0,-7.5920000000000005
Ba1O3Ti1,27976.0,-7.591
Nb2Ni1O6,15853.0,-7.59
Ba1O3Ti1,34619.0,-7.59
La2Na2O10Ti3,78487.0,-7.5889999999999995
Ba1Cr2O4,64677.0,-7.5889999999999995
N1Ni2W3,86170.0,-7.587999999999999
Ba1Mo6O10,202739.0,-7.587999999999999
C3Mn1N3Rb1,248045.0,-7.587999999999999
K2La2O10Ti3,82905.0,-7.587999999999999
Na1O4Ti1Y1,81538.0,-7.587999999999999
O7Sr3Zr2,23731.0,-7.586
B1C4Cu1N4,414557.0,-7.586
B2Zr1,615765.0,-7.585
K1Nb1O7Si2,72111.0,-7.585
Fe2O6W1,1146.0,-7.585
Fe1La1O3,164083.0,-7.585
Fe2O6W1,1147.0,-7.584
C3Cr2Y2,617562.0,-7.584
Na2Nb4O11,18305.0,-7.582999999999999
Na2Nb4O11,183855.0,-7.582999999999999
Na2Nb4O11,166951.0,-7.582999999999999
Cu1Nb3O8,14099.0,-7.582000000000001
B4Nb3,76631.0,-7.581
N2Sr1Zr1,82537.0,-7.579
K4Nb2O23Si8,77070.0,-7.579
Ba1Nb1O3,150792.0,-7.577000000000001
Ba1O11V6,416456.0,-7.5760000000000005
Ba1O11V6,416457.0,-7.5760000000000005
As2Hf3,610637.0,-7.575
Mn5O8,16956.0,-7.574
Ba1Mn2O6Y1,246513.0,-7.574
Cr2Mg1O4,160954.0,-7.572
Cr2Mg1O4,160953.0,-7.572
Ba3Mn1Nb2O9,171479.0,-7.571000000000001
Ba1Mn2O6Y1,99699.0,-7.569
Ba5Nb4O15,157477.0,-7.569
Ba1O11V6,260343.0,-7.568
Al2O5Si1,85745.0,-7.567
C6Fe1N6Pb2,51493.0,-7.565
Ba3O13Si5,100312.0,-7.565
Nb1O3Sr1,88723.0,-7.565
O15Sr1V6,98575.0,-7.564
Ca1O5Si2,87498.0,-7.563
O1Zr3,27023.0,-7.562
Ba3Cr2O9W1,81072.0,-7.56
O1Zr3,23402.0,-7.559
Ba1Mn2O6Y1,99700.0,-7.559
Fe1Na1O8W2,161848.0,-7.557
Nb5O16Sr5,48207.0,-7.557
O1Zr3,88320.0,-7.556
Fe1O3Si1,75928.0,-7.553
Fe1O3Si1,34859.0,-7.553
C1Co1N2,249387.0,-7.553
Al12Ca1O27Si4,91233.0,-7.5520000000000005
C4Fe1Sc3,72863.0,-7.551
C2K1N3,411933.0,-7.551
Cr3N1Nb3,626345.0,-7.55
Ba1O8V3,82063.0,-7.55
Al1O4V1,165903.0,-7.55
Ba1O8V3,80299.0,-7.55
Ba1Co1O5Y2,85061.0,-7.5489999999999995
Fe1O3Si1,75929.0,-7.547999999999999
Ba2Cr1Nb1O6,81844.0,-7.547000000000001
Mg1O4V2,56283.0,-7.547000000000001
K4O12Zr5,14024.0,-7.544
O3Pb1Zr1,86443.0,-7.544
Nb6O21Sr7,47179.0,-7.544
Al4Mg2O18Si5,261438.0,-7.542999999999999
Ge3W5,638119.0,-7.542999999999999
Mo5O8Sr1,80470.0,-7.542000000000001
O7Ru2Y2,79733.0,-7.541
Ba1Mn2O6Y1,99701.0,-7.541
Ba2O8Si3,100310.0,-7.541
O2Si1,75668.0,-7.541
K2O15Si6Ti1,93569.0,-7.541
Ba2O8Si3,20038.0,-7.54
Ca1Mo5O8,280969.0,-7.54
C1V2,601748.0,-7.539
K2O15Si6Ti1,158934.0,-7.539
O7Ru2Y2,73799.0,-7.539
Fe1La1O3,29118.0,-7.539
Na2O11Si4Zr1,16981.0,-7.537999999999999
Mo4O11,15814.0,-7.537999999999999
Mg1O4V2,76979.0,-7.537999999999999
Mo4O11,24033.0,-7.537000000000001
Mo4O11,89340.0,-7.537000000000001
Mo4O11,644061.0,-7.537000000000001
Mo4O11,654112.0,-7.537000000000001
Mo4O11,280173.0,-7.537000000000001
Ba1N2Zr1,74905.0,-7.537000000000001
Fe4Mn3O24V6,280182.0,-7.535
O15Rb2Si6Ti1,93568.0,-7.5329999999999995
Mg3Nb6O11,200210.0,-7.5329999999999995
C2Si1Ti3,180422.0,-7.5329999999999995
B2Nb3,107319.0,-7.532
Al2Fe3O12Si3,89677.0,-7.531000000000001
Al2Fe3O12Si3,80674.0,-7.531000000000001
Al2Fe3O12Si3,28031.0,-7.531000000000001
Al2Fe3O12Si3,80673.0,-7.531000000000001
Al2Fe3O12Si3,96735.0,-7.531000000000001
Al2Fe3O12Si3,96736.0,-7.531000000000001
Al2Fe3O12Si3,52395.0,-7.53
Nb4O15Sr5,79218.0,-7.529
Mo9O25,72638.0,-7.529
Al2Fe3O12Si3,71896.0,-7.528
In2O12W3,99606.0,-7.528
Al2Fe3O12Si3,28030.0,-7.528
In2O12W3,99607.0,-7.527
Al2Fe3O12Si3,96737.0,-7.527
Al2Fe3O12Si3,96738.0,-7.526
Ba1O9Rb1Sc1Si3,166999.0,-7.526
La1N1,641467.0,-7.524
C1Si1,159380.0,-7.524
N5P3,391073.0,-7.524
N5P3,56876.0,-7.524
C1Si1,181128.0,-7.524
Al2Fe3O12Si3,77427.0,-7.523
Mo5O14,72639.0,-7.521
C1Si1,618777.0,-7.52
Na2O13Si4Ti2,166625.0,-7.52
C3Cr7,76799.0,-7.52
C1Cr3Nb3,76131.0,-7.517
Nb1O3Sr1,42004.0,-7.516
Fe2Mo3O8,4182.0,-7.513999999999999
Mn1O7Si2Sr2,261227.0,-7.513999999999999
Ir1La3O7,181572.0,-7.513
La4O7Pd1,65032.0,-7.5120000000000005
O5V2,24042.0,-7.5120000000000005
B4W1Y1,615702.0,-7.511
Fe2Mo3O8,27216.0,-7.511
Ba2Mn2O9Si2,409460.0,-7.511
Al5Na1O12Ti2,15346.0,-7.51
Ga2La4O9,261173.0,-7.51
Hf9S1V4,81822.0,-7.5089999999999995
Ca1Ge1O5Zr1,154327.0,-7.5089999999999995
Mg1O4Ti2,184695.0,-7.507999999999999
Hf1Si1,638911.0,-7.506
C2Fe1Sc1,617820.0,-7.506
Ba2La1Nb1O6,172403.0,-7.505
Al2Mo3O12,80448.0,-7.504
Al2Mo3O12,202658.0,-7.502999999999999
Al2Ca3O12Si3,86350.0,-7.502999999999999
Mn4N1,44369.0,-7.502999999999999
O5V2,80594.0,-7.501
Ba1La1Mn2O6,150703.0,-7.5
Al2O3,608996.0,-7.5
La2O5Ru1,170765.0,-7.497999999999999
La2O5Ru1,170766.0,-7.497999999999999
Hf1P1Ru1,53035.0,-7.497999999999999
C4Rh1Sc3,415136.0,-7.497000000000001
O1Ti1,76266.0,-7.496
O5V2,156051.0,-7.495
Ir1La3O7,181573.0,-7.494
Ca1O3Si1,201538.0,-7.494
Cr1O6Sr2Zr1,181750.0,-7.494
Ca1O3Si1,20571.0,-7.494
O4Sn1W1,2147.0,-7.492999999999999
Al1K1O8Si3,83534.0,-7.4910000000000005
Cr3N1P1,626346.0,-7.489
Mo8O23,24032.0,-7.489
Ba1K1O7Si2Y1,163665.0,-7.489
B1Mo1,614808.0,-7.4879999999999995
Ca2Fe1O6W1,81204.0,-7.487
Mo8O23,27503.0,-7.486000000000001
La8O21Ru4,1660.0,-7.486000000000001
Ba2O5W1,62489.0,-7.485
Mo9O26,202435.0,-7.485
Ca2O6Si1Ti1,83455.0,-7.485
Mo9O26,38014.0,-7.484
Mo9O26,24031.0,-7.484
Mg1O4Ti2,28324.0,-7.484
Al2O3,247304.0,-7.482
O3Pb1Zr1,262105.0,-7.481
O2Si1,170478.0,-7.481
O2Si1,75669.0,-7.48
Mn4N1,76055.0,-7.479
Ca3O7Ti2,63705.0,-7.479
B1Mo1,614812.0,-7.476
La1N1,162195.0,-7.476
Al1N3V4,181351.0,-7.476
K2O9Si3Zr1,171577.0,-7.476
Fe2O5Ti1,24416.0,-7.476
Al1Na1O8Si3,68913.0,-7.474
Ca1O6V2,166516.0,-7.471
Fe2K2Nb4O13,50038.0,-7.471
Mo1O8V2,28471.0,-7.471
C1Cr3,181711.0,-7.47
Ca1O3Si1,26553.0,-7.47
O5V2,156052.0,-7.468999999999999
Hf3Sb1,53039.0,-7.468999999999999
Na1O6Si2V1,159542.0,-7.468
Fe2O5Ti1,36183.0,-7.4670000000000005
O4Sn1W1,2840.0,-7.4639999999999995
Ba1Ca2O9Si3,24426.0,-7.462999999999999
Mg1O4V2,60412.0,-7.46
Fe2O5Ti1,83741.0,-7.459
Ag1Nb3O8,67244.0,-7.459
Al1O4V2,151457.0,-7.457999999999999
Mo1O8V2,25378.0,-7.457999999999999
Ba2Mn1O6W1,51613.0,-7.457000000000001
Cr1Na1O6Si2,159525.0,-7.456
Cr1Na1O6Si2,97258.0,-7.456
B2Nb1,614908.0,-7.456
Na1O6Si2Ti1,281604.0,-7.454
Ba1Na2O14Si4Ti2,60411.0,-7.452000000000001
N1Ru2Zr4,644658.0,-7.452000000000001
Ba1O6V2,23481.0,-7.4510000000000005
Ba8Co1Nb6O24,153275.0,-7.4510000000000005
Cr3Ir1N1,53132.0,-7.4510000000000005
Al1N1,41542.0,-7.4510000000000005
C2Mn5,69535.0,-7.45
O1Si1Zr1,25731.0,-7.449
O2Si1,25632.0,-7.449
O5V2,43132.0,-7.449
O5Si2Sr1,171567.0,-7.4479999999999995
C6Co2Fe1N6,28670.0,-7.446000000000001
Mn1O6Sr2Zr1,164699.0,-7.444
Mn4N1,642956.0,-7.444
O10Sr4Ti3,34630.0,-7.443
Fe2Mo4O7,93229.0,-7.443
C4Co1Sc3,173167.0,-7.442
Mo1O3,202324.0,-7.441
Fe2O13V4,83589.0,-7.439
Li1N3Si2,34118.0,-7.438
K1Mo2O8Sc1,28019.0,-7.437
Ba1Na1O7Sc1Si2,166998.0,-7.434
Ca1O3V1,81056.0,-7.433
C1Mn3Mo3,76132.0,-7.431
Ba2Fe1O6W1,95522.0,-7.431
Ba2Fe1O6W1,95518.0,-7.431
Ba2Fe1O6W1,95521.0,-7.431
C2Ir1,181488.0,-7.431
Ba2Fe1O6W1,99061.0,-7.43
Nb1O5Rb1Si1,39594.0,-7.428999999999999
Al1N1,41545.0,-7.428999999999999
Ba1Ca2N12P6,415715.0,-7.4270000000000005
N5P3,95782.0,-7.4270000000000005
C3Mn7,31017.0,-7.426
B2Mo2Nb1,614821.0,-7.425
B2Mo3,614800.0,-7.425
C12Co2N12Zn3,416740.0,-7.422000000000001
Cr3O1,15904.0,-7.421
Nb2O23Rb4Si8,281064.0,-7.42
Fe2O4Si1,10410.0,-7.42
Fe2O4Si1,169083.0,-7.42
K1Na2O15Si6Y1,97289.0,-7.417999999999999
C6Cr23,155756.0,-7.417000000000001
Ba3O13V4,202426.0,-7.417000000000001
Co1O3Ti1,48107.0,-7.416
Ba1O9Si3Sn1,10385.0,-7.415
C2Ge1Ti3,617977.0,-7.412999999999999
B1Mo2,24278.0,-7.412000000000001
C2N3Na1,280187.0,-7.4110000000000005
Fe1O6Sr2W1,153430.0,-7.4110000000000005
B4Mn2W1,614782.0,-7.4110000000000005
Fe1O6Sr2W1,95517.0,-7.4110000000000005
Ba1N12P6Sr2,415716.0,-7.41
Ir1Mn3N1,44659.0,-7.41
K4Nb6O17,35030.0,-7.41
Ba9O24Sc2Si6,75175.0,-7.409
Ba2O4Zr1,39707.0,-7.409
Ga1O3Y1,1999.0,-7.409
C1Co3W3,617462.0,-7.409
Mo3O8Sc1Zn1,40534.0,-7.4079999999999995
Fe1O6Sr2W1,78677.0,-7.407
B2Cr1Nb2,613529.0,-7.407
Al2O3,161061.0,-7.407
Co1O3Ti1,16548.0,-7.405
O6Sr1V2,80615.0,-7.404
Al6Ca4O16W1,48023.0,-7.404
Na2O11Si4Ti1,16899.0,-7.403
Cr1Mo1O7V1,85712.0,-7.403
Fe5Na2O20Si6Ti1,15283.0,-7.402
Ba1O3Si1,6245.0,-7.402
Ba1N6,18107.0,-7.402
Mn1Nb1O6Sr2,181751.0,-7.401
C2K1N3,411930.0,-7.4
Mo1P1Zr1,88150.0,-7.4
C12Rh5Y8,618734.0,-7.4
Mg1O3Ti1,169661.0,-7.399
Na3O15Si6Y1,75582.0,-7.398
Cl1N1Zr1,151468.0,-7.398
Mo1O3,158255.0,-7.397
O3Si1Sr1,32677.0,-7.397
Ca3O6W1,262323.0,-7.396
Mo1O3,80577.0,-7.396
K1La1O4Ti1,261365.0,-7.395
Fe2O4Si1,41003.0,-7.394
Na1O4Ti2,202906.0,-7.393
Co1Hf2P1,84827.0,-7.392
B2Mn1Mo2,614755.0,-7.392
Co1O3Y1,155837.0,-7.392
Mo5O8Sn1,68511.0,-7.391
Ca2O7V2,20609.0,-7.39
La1Mo2O8Rb1,42700.0,-7.39
La7O18Ru3,91290.0,-7.39
Al2Fe1O4,56117.0,-7.388999999999999
Fe1Mo1O4,43013.0,-7.388
Mn7O12Pb1,262741.0,-7.388
Fe1Mo1O7V1,408562.0,-7.388
Nb2O6Zn1,36290.0,-7.388
Al6Ca4O16W1,28481.0,-7.386
Ba2Fe1O6W1,95519.0,-7.385
C1Ti2,77473.0,-7.3839999999999995
Na2O9Si2Ti2,202161.0,-7.3839999999999995
Ca1N6,35227.0,-7.382999999999999
Al1Ba1La1O4,62490.0,-7.382000000000001
Ba1Ca1O7V2,80810.0,-7.382000000000001
O3Si1Sr1,32678.0,-7.382000000000001
Fe1Mo1O4,43012.0,-7.382000000000001
Ba2Mn1O6W1,51609.0,-7.382000000000001
Al4Ca1O7,34487.0,-7.381
Fe1Mg1O6Si2,34195.0,-7.381
C2N3Rb1,411934.0,-7.377999999999999
C3Nb4Si1,169045.0,-7.377999999999999
As3Co1Hf5,85884.0,-7.377999999999999
Ge2La2O7,20623.0,-7.376
Ca4K2O21Si8,249953.0,-7.375
Ge2La2O7,202606.0,-7.374
K3Nb3O13Si2,79734.0,-7.374
Ba2Mn1O6W1,51608.0,-7.372999999999999
O7Sr3Ti2,20294.0,-7.372999999999999
Ni1O4W1,16685.0,-7.372999999999999
N6Sr1,30337.0,-7.372000000000001
Ca1Mo1O4,22351.0,-7.371
Ca1Mo1O4,77334.0,-7.371
C2Co1Y1,617468.0,-7.371
C2K1N3,411932.0,-7.37
Fe5O12Si3,27377.0,-7.37
Ba1Ni1O5Y2,89641.0,-7.37
Co3N1W3,85883.0,-7.37
Ba3Fe3Nb1O14Si2,162374.0,-7.369
Ba1Mo1O4,50821.0,-7.367999999999999
Ba1Mo1O4,155141.0,-7.367999999999999
K3Nb3O13Si2,15938.0,-7.367000000000001
Fe5O12Si3,77434.0,-7.3660000000000005
Cr2Mg3O12Si3,27371.0,-7.3660000000000005
As1Cr3N1,25760.0,-7.365
Fe1O6Sr2W1,78678.0,-7.364
Al1N1Zr2,157763.0,-7.364
Cr2Ge3Mn3O12,262732.0,-7.364
Ba1O3Ti1,161341.0,-7.362
Al6O16Sr4W1,28483.0,-7.362
K1Mo4O8,60242.0,-7.361000000000001
P1Zr1,77860.0,-7.36
Mg3O12Si3V2,27372.0,-7.359
Ba2Mn1O6W1,51607.0,-7.358
Ca3O7Si2,34354.0,-7.358
Mn4N1,76949.0,-7.356
Fe2Mo3O12,80449.0,-7.355
Al4Ba1Na2O16Si4,156657.0,-7.355
Fe2Mo3O12,166632.0,-7.355
Fe2Mo3O12,16402.0,-7.355
Al4O7Sr1,2817.0,-7.354
Ba2Ca1O6W1,262321.0,-7.353
Ba2Ca1O6W1,171985.0,-7.353
Fe1O4V1,10329.0,-7.353
Al2O12Si3Sr3,27385.0,-7.352
Ca3O7Si2,2282.0,-7.351
Ba2Ca1O6W1,245599.0,-7.351
Ca1Mg1O6Si2,159055.0,-7.35
Al2Ca2O7Si1,24588.0,-7.347
K2O7Si2Zr1,20100.0,-7.347
Fe1Mg1O6Si2,164173.0,-7.345
As1Hf1,42915.0,-7.343999999999999
Al4Na2O16Si4Sr1,156656.0,-7.343
N1P1V3,644620.0,-7.343
Fe2N1Nb4,632693.0,-7.341
Ca2Fe1O6W1,81203.0,-7.341
Na2O7Si2Zr1,24866.0,-7.341
K2O7W2,67284.0,-7.341
Mo1O4Sr1,23700.0,-7.341
Al11Na1O17,67545.0,-7.34
Ca1Fe1O6Si2,159547.0,-7.3389999999999995
Ca1Fe1O6Si2,10230.0,-7.3389999999999995
Na5O16W4Y1,74417.0,-7.337000000000001
Al1N1,163950.0,-7.335
Al1N1,163951.0,-7.335
Ge1Mn2O4,36065.0,-7.335
Ca1Co1O6Si2,202245.0,-7.334
Ba1Fe2O5Y1,281204.0,-7.334
Cr2Ni1O4,31298.0,-7.332999999999999
Cr2Ni1O4,280062.0,-7.332999999999999
Cr2Ni1O4,37427.0,-7.332999999999999
O7Sr2V2,10330.0,-7.332999999999999
K1Mn1Na1O10Si4,260176.0,-7.332999999999999
Nb2P1,66135.0,-7.332999999999999
Cr2Ni1O4,28835.0,-7.332000000000001
Cr2Ni1O4,280061.0,-7.332000000000001
Co3La4O9,86177.0,-7.331
O7Sr2V2,20401.0,-7.331
C6Co1Fe1K2N6,28669.0,-7.331
Al14O25Sr4,27744.0,-7.33
Ba1Fe2O5Y1,164175.0,-7.33
Fe2Mn1O4,170910.0,-7.33
Cu1Mo2O8Y1,72279.0,-7.327999999999999
Ge1Mn2O4,22046.0,-7.327999999999999
Al3Hf5N1,603995.0,-7.327999999999999
In1Na1O8W2,16263.0,-7.327999999999999
Ba1O3V1,78167.0,-7.327000000000001
B1Co1W1,613390.0,-7.327000000000001
Mn1Na1O6Si2,159538.0,-7.3260000000000005
N2Sr1Ti1,85770.0,-7.3260000000000005
Al1N1Zr3,29521.0,-7.3260000000000005
As1C3N3,35330.0,-7.324
O3Sr1V1,88982.0,-7.3229999999999995
O3Sr1V1,108826.0,-7.3229999999999995
Fe1Hf1P1,86280.0,-7.3229999999999995
K2O9Si3Ti1,412920.0,-7.32
Ba3Cr2Mo1O9,81071.0,-7.319
Ba3Co1Nb2O9,150431.0,-7.319
Ba1C8N8Pt2Rb2,409861.0,-7.319
Ba1Fe2O5Y1,281203.0,-7.317
Ca2O9Pb1Si3,18098.0,-7.316
La2Ni1O4,69755.0,-7.316
B2Mo5Si1,614840.0,-7.314
Ba3Mg1Nb2O9,240277.0,-7.313
K3Mo14O22,80941.0,-7.312
Ba8O22V7,78035.0,-7.312
P9Zr14,31785.0,-7.311
Ba1Fe2O5Y1,164176.0,-7.311
Mn7Na1O12,151588.0,-7.31
Mn7Na1O12,151587.0,-7.31
Al1Na1O6Si2,10235.0,-7.309
Nb7P4,41238.0,-7.308
Ga1O12Rb2Si4Y1,173279.0,-7.308
Ge1K2O15Si6,39553.0,-7.307
Ba3Nb2O9Sr1,37161.0,-7.307
O7Rb2W2,300230.0,-7.306
C1S1Ti2,162459.0,-7.306
P1Zr1,77861.0,-7.303999999999999
C1Co6W6,165459.0,-7.3020000000000005
B2Mo1,39554.0,-7.3020000000000005
Ca1Cu1O10Si4,402012.0,-7.3020000000000005
Mo4O6Sn1,92839.0,-7.301
Al6O11Sr2,97713.0,-7.3
Ba1Cu1O10Si4,71865.0,-7.3
Ba1Cu1O10Si4,72614.0,-7.3
Ga1Nb1O4,18187.0,-7.3
Ge1La2Mg1O6,97016.0,-7.3
La1O3Ru1,75569.0,-7.2989999999999995
Cr1K1O7V2,245133.0,-7.2989999999999995
Nb5P3,33712.0,-7.297999999999999
Ba1Mn3O6,93226.0,-7.297000000000001
Ca2Mg1O6W1,155221.0,-7.296
Mo8O10Zn1,201981.0,-7.296
Ca3Na2O16Si6,182283.0,-7.295
C4N4Pt1Zn1,169758.0,-7.292999999999999
Sc2Si4W3,651828.0,-7.292000000000001
La1Na5O16W4,36265.0,-7.291
Na2O7Ti3,15463.0,-7.291
K2O5Zr2,18301.0,-7.291
Nb3P1,43206.0,-7.289
Na1O3W1,28866.0,-7.289
Na1O3W1,29141.0,-7.289
Cu1O10Si4Sr1,72613.0,-7.289
La2Ni1O4,69753.0,-7.287999999999999
Ba3Nb2O9Sr1,24390.0,-7.287000000000001
Cr1O7Rb1V2,245134.0,-7.287000000000001
B2Fe1Nb2,614047.0,-7.287000000000001
Ba1Mn2O14Si4Sr2,39593.0,-7.2860000000000005
Fe3Na1O10Si3,240870.0,-7.2860000000000005
Nb2O9Sr4,79217.0,-7.285
C6Cr1K3N6,56327.0,-7.284
La2Ni1O4,44121.0,-7.284
Cu1Nb2O6,79457.0,-7.2829999999999995
Na1O3W1,28343.0,-7.2829999999999995
Ba1Mn2O3,10038.0,-7.281000000000001
Si1W3,52476.0,-7.28
La2Ni1O4,78338.0,-7.279
Cu1Nb2O6,79455.0,-7.279
Ba2Mn1O6W1,51611.0,-7.278
Ca1Ge1O5Ti1,171795.0,-7.277
Mn1O2,20227.0,-7.277
P4Zr7,40281.0,-7.277
Ca1O4V2,27925.0,-7.277
Ba3O14Pb1V4,417963.0,-7.274
