composition,structure_id,energyperatom
Rb1Cd1P1,RbCdP_KZnAs_194_2,-2.751061345
Rb1Cd1P1,RbCdP_LiZbSb_186,-2.750963342
Rb1Cd1P1,RbCdP_YPPt_187,-2.750348827
Rb1Cd1P1,RbCdP_LiFeAs_129,-2.749447548
Rb1Cd1P1,RbCdP_NaZnP_129_1,-2.748555988
Rb1Cd1P1,RbCdP_LiBeP_129,-2.748505462
Rb1Cd1P1,RbCdP_LiBeAs_129,-2.7484453280000003
Rb1Cd1P1,RbCdP_NaZnP_129_2,-2.748207028
Rb1Cd1P1,RbCdP_KCdAs_129,-2.746639707
Rb1Cd1P1,RbCdP_KCdSb_129,-2.746639707
Rb1Cd1P1,RbCdP_NaZnSb_129,-2.7465229019999997
Rb1Cd1P1,RbCdP_NaZnAs_129,-2.74620748
Rb1Cd1P1,RbCdP_KZnSb_187,-2.744891107
Rb1Cd1P1,RbCdP_KZnSb_194_1,-2.744889997
Rb1Cd1P1,RbCdP_KZnAs_187_1,-2.744749273
Rb1Cd1P1,RbCdP_KSnSb_186,-2.7028660330000003
Rb1Cd1P1,RbCdP_NaSnP_186,-2.6987763030000003
Rb1Cd1P1,RbCdP_KSnAs_186,-2.698765372
Rb1Cd1P1,RbCdP_NaCdSb_62,-2.677471726
Rb1Cd1P1,RbCdP_NaCdAs_62_2,-2.677300626
Rb1Cd1P1,RbCdP_NaCdAs_62_1,-2.676561545
Rb1Cd1P1,RbCdP_LaPIr_109,-2.6179396980000003
Rb1Cd1P1,RbCdP_LiMnAs_129,-2.57505771
Rb1Cd1P1,RbCdP_HfAsRu_46,-2.517734403
Rb1Cd1P1,RbCdP_TiFeP_189,-2.516784384
Rb1Cd1P1,RbCdP_NdNiP_194,-2.44117339
Rb1Cd1P1,RbCdP_MgAgSb_120,-2.430539982
Rb1Cd1P1,RbCdP_ZnCuAs_216,-2.392053689
Rb1Cd1P1,RbCdP_LiZnAs_216,-2.391336687
Rb1Cd1P1,RbCdP_LiZnP_216_2,-2.391328297
Rb1Cd1P1,RbCdP_LiNiN_187,-2.388565723
Rb1Cd1P1,RbCdP_NbCrN_99,-2.316202915
Rb1Cd1P1,RbCdP_SrSnP_129,-2.119115715
Rb1Cd1P1,RbCdP_FeAsRh_189,-2.0140991280000002
Rb1Cd1P1,RbCdP_SrLiN_131,-2.00087455
Rb1Cd1P1,RbCdP_LiCdP_216,-1.68928719
Rb1Cd1P1,RbCdP_LiCdAs_216,-1.68927244
Rb1Cd1P1,RbCdP_LiZnP_216_1,-1.68922511
Rb1Cd1P1,RbCdP_MnCoSb_225,-1.68432726
Na1Zn1Bi1,NaZnBi_LiFeAs_129,-2.3524568230000003
Na1Zn1Bi1,NaZnBi_LiBeSb_186,-2.351412148
Na1Zn1Bi1,NaZnBi_NaCdAs_62_1,-2.348081226
Na1Zn1Bi1,NaZnBi_LiBeP_129,-2.34790182
Na1Zn1Bi1,NaZnBi_LiBeAs_129,-2.347143017
Na1Zn1Bi1,NaZnBi_NaCdSb_62,-2.346097204
Na1Zn1Bi1,NaZnBi_LiZbSb_186,-2.345343575
Na1Zn1Bi1,NaZnBi_NaCdAs_62_2,-2.343613298
Na1Zn1Bi1,NaZnBi_NaZnAs_129,-2.341381707
Na1Zn1Bi1,NaZnBi_KCdAs_129,-2.341006883
Na1Zn1Bi1,NaZnBi_KCdSb_129,-2.341006883
Na1Zn1Bi1,NaZnBi_NaZnSb_129,-2.340963747
Na1Zn1Bi1,NaZnBi_NaZnP_129_2,-2.340847293
Na1Zn1Bi1,NaZnBi_NaZnP_129_1,-2.340249333
Na1Zn1Bi1,NaZnBi_KZnAs_194_2,-2.319315225
Na1Zn1Bi1,NaZnBi_KZnP_194,-2.319275963
Na1Zn1Bi1,NaZnBi_NaBeAs_194,-2.3192395969999997
Na1Zn1Bi1,NaZnBi_KZnSb_194_2,-2.309198972
Na1Zn1Bi1,NaZnBi_NaBeSb_194,-2.308681045
Na1Zn1Bi1,NaZnBi_EuPPt_164,-2.30785314
Na1Zn1Bi1,NaZnBi_TiFeP_189,-2.307599636
Na1Zn1Bi1,NaZnBi_HfAsRu_46,-2.3038459959999997
Na1Zn1Bi1,NaZnBi_KSnSb_186,-2.293861143
Na1Zn1Bi1,NaZnBi_KSnAs_186,-2.2854593999999997
Na1Zn1Bi1,NaZnBi_NaSnP_186,-2.284815467
Na1Zn1Bi1,NaZnBi_KZnAs_187_1,-2.282565157
Na1Zn1Bi1,NaZnBi_KCN_8,-2.274813922
Na1Zn1Bi1,NaZnBi_KZnSb_187,-2.273271093
Na1Zn1Bi1,NaZnBi_YPPt_187,-2.27324641
Na1Zn1Bi1,NaZnBi_KZnSb_194_1,-2.273209933
Na1Zn1Bi1,NaZnBi_ZnCuAs_216,-2.256404752
Na1Zn1Bi1,NaZnBi_LiMnAs_129,-2.252764347
Na1Zn1Bi1,NaZnBi_LiZnAs_216,-2.249485783
Na1Zn1Bi1,NaZnBi_LiZnP_216_2,-2.249408033
Na1Zn1Bi1,NaZnBi_LaPIr_109,-2.242385548
Na1Zn1Bi1,NaZnBi_MgAgSb_120,-2.201760789
Na1Zn1Bi1,NaZnBi_GeAsSe_52,-2.1592767719999997
Na1Zn1Bi1,NaZnBi_BaCuN_15,-2.156291694
Na1Zn1Bi1,NaZnBi_NbCrN_99,-2.098739644
Na1Zn1Bi1,NaZnBi_SrSnP_129,-2.09267691
Na1Zn1Bi1,NaZnBi_NdNiP_194,-2.082631212
Na1Zn1Bi1,NaZnBi_FeAsRh_189,-2.068297881
Na1Zn1Bi1,NaZnBi_MnCoSb_225,-1.9978309580000002
Na1Zn1Bi1,NaZnBi_SrLiN_131,-1.958361715
Na1Zn1Bi1,NaZnBi_LiNiN_187,-1.9160115130000002
Na1Zn1Bi1,NaZnBi_LiZnP_216_1,-1.90818538
Na1Zn1Bi1,NaZnBi_LiCdP_216,-1.90818392
Na1Zn1Bi1,NaZnBi_LiCdAs_216,-1.90099176
Rb1Cd1Sb1,RbCdSb_NaBeAs_194,-2.394318637
Rb1Cd1Sb1,RbCdSb_NaBeSb_194,-2.394241682
Rb1Cd1Sb1,RbCdSb_KZnP_194,-2.39412122
Rb1Cd1Sb1,RbCdSb_LiBeSb_186,-2.393988422
Rb1Cd1Sb1,RbCdSb_EuPPt_164,-2.393893457
Rb1Cd1Sb1,RbCdSb_LiBeAs_129,-2.393513672
Rb1Cd1Sb1,RbCdSb_LiBeP_129,-2.3926825419999997
Rb1Cd1Sb1,RbCdSb_NaZnP_129_2,-2.3924217619999997
Rb1Cd1Sb1,RbCdSb_NaZnP_129_1,-2.3922448
Rb1Cd1Sb1,RbCdSb_NaZnAs_129,-2.39219034
Rb1Cd1Sb1,RbCdSb_NaZnSb_129,-2.391368205
Rb1Cd1Sb1,RbCdSb_KCdSb_129,-2.3913427919999997
Rb1Cd1Sb1,RbCdSb_KCdAs_129,-2.391243105
Rb1Cd1Sb1,RbCdSb_KZnSb_194_2,-2.386930623
Rb1Cd1Sb1,RbCdSb_KZnAs_194_2,-2.3869027519999997
Rb1Cd1Sb1,RbCdSb_LiZbSb_186,-2.386034313
Rb1Cd1Sb1,RbCdSb_YPPt_187,-2.3849527530000003
Rb1Cd1Sb1,RbCdSb_KZnAs_187_1,-2.377280237
Rb1Cd1Sb1,RbCdSb_KZnSb_187,-2.377232437
Rb1Cd1Sb1,RbCdSb_KZnSb_194_1,-2.377184293
Rb1Cd1Sb1,RbCdSb_NaCdAs_62_2,-2.3762411080000003
Rb1Cd1Sb1,RbCdSb_NaCdSb_62,-2.372901727
Rb1Cd1Sb1,RbCdSb_KSnSb_186,-2.334694725
Rb1Cd1Sb1,RbCdSb_NaSnP_186,-2.328971713
Rb1Cd1Sb1,RbCdSb_KSnAs_186,-2.31775719
Rb1Cd1Sb1,RbCdSb_LaPIr_109,-2.301908934
Rb1Cd1Sb1,RbCdSb_TiFeP_189,-2.22985108
Rb1Cd1Sb1,RbCdSb_LiMnAs_129,-2.219917325
Rb1Cd1Sb1,RbCdSb_MgAgSb_120,-2.122915528
Rb1Cd1Sb1,RbCdSb_ZnCuAs_216,-2.120719238
Rb1Cd1Sb1,RbCdSb_LiZnP_216_2,-2.11942711
Rb1Cd1Sb1,RbCdSb_LiZnAs_216,-2.119426307
Rb1Cd1Sb1,RbCdSb_NdNiP_194,-2.007912133
Rb1Cd1Sb1,RbCdSb_NbCrN_99,-2.004231738
Rb1Cd1Sb1,RbCdSb_FeAsRh_189,-1.890193726
Rb1Cd1Sb1,RbCdSb_SrSnP_129,-1.7749755130000002
Rb1Cd1Sb1,RbCdSb_SrLiN_131,-1.7170523530000001
Rb1Cd1Sb1,RbCdSb_MnCoSb_225,-1.60460455
Rb1Cd1Sb1,RbCdSb_LiCdAs_216,-1.56492017
Rb1Cd1Sb1,RbCdSb_LiZnP_216_1,-1.564822107
Rb1Cd1Sb1,RbCdSb_LiCdP_216,-1.5648075030000002
Na1Al1Sb4,NaAlSb4,-3.737507944
Cs1Be1Sb1,CsBeSb_NaCdSb_62,-3.1137646589999997
Cs1Be1Sb1,CsBeSb_NaCdAs_62_2,-3.109456815
Cs1Be1Sb1,CsBeSb_NaCdAs_62_1,-3.1085479489999996
Cs1Be1Sb1,CsBeSb_YPPt_187,-3.08364746
Cs1Be1Sb1,CsBeSb_NaBeSb_194,-3.080832532
Cs1Be1Sb1,CsBeSb_EuPPt_164,-3.0801993469999998
Cs1Be1Sb1,CsBeSb_KZnAs_187_1,-3.0799110130000003
Cs1Be1Sb1,CsBeSb_KZnSb_187,-3.07991011
Cs1Be1Sb1,CsBeSb_KZnSb_194_1,-3.0799080930000002
Cs1Be1Sb1,CsBeSb_KZnP_194,-3.077133098
Cs1Be1Sb1,CsBeSb_KZnAs_194_2,-3.077132662
Cs1Be1Sb1,CsBeSb_KZnSb_194_2,-3.077080203
Cs1Be1Sb1,CsBeSb_KCN_8,-3.0440183999999997
Cs1Be1Sb1,CsBeSb_LiFeAs_129,-3.006207346
Cs1Be1Sb1,CsBeSb_NaZnAs_129,-3.005200305
Cs1Be1Sb1,CsBeSb_LiBeAs_129,-3.0044824169999997
Cs1Be1Sb1,CsBeSb_NaZnP_129_2,-3.00416163
Cs1Be1Sb1,CsBeSb_NaZnP_129_1,-3.004115785
Cs1Be1Sb1,CsBeSb_NaZnSb_129,-3.00311579
Cs1Be1Sb1,CsBeSb_KCdSb_129,-3.002862743
Cs1Be1Sb1,CsBeSb_KCdAs_129,-3.0026505980000002
Cs1Be1Sb1,CsBeSb_NaSnP_186,-2.983650683
Cs1Be1Sb1,CsBeSb_KSnSb_186,-2.983638067
Cs1Be1Sb1,CsBeSb_KSnAs_186,-2.974361353
Cs1Be1Sb1,CsBeSb_HfAsRu_46,-2.948380302
Cs1Be1Sb1,CsBeSb_BaCuN_15,-2.89423157
Cs1Be1Sb1,CsBeSb_LiNiN_187,-2.73123505
Cs1Be1Sb1,CsBeSb_LiFeAs_164,-2.7298605819999997
Cs1Be1Sb1,CsBeSb_LaPIr_109,-2.716579484
Cs1Be1Sb1,CsBeSb_LiMnAs_129,-2.65642674
Cs1Be1Sb1,CsBeSb_TiFeP_189,-2.528737456
Cs1Be1Sb1,CsBeSb_CrNiP_189,-2.528669107
Cs1Be1Sb1,CsBeSb_LiBeSb_186,-2.478177525
Cs1Be1Sb1,CsBeSb_ZnCuAs_216,-2.148564073
Cs1Be1Sb1,CsBeSb_SrSnP_129,-2.1225011819999997
Cs1Be1Sb1,CsBeSb_MnCoSb_225,-1.80796691
Cs1Be1Sb1,CsBeSb_LiCdAs_216,-1.50596099
Cs1Be1Sb1,CsBeSb_LiCdP_216,-1.50577191
Cs1Be1Sb1,CsBeSb_LiZnP_216_1,-1.5055364930000001
Cs1Sn1Sb1,CsSnSb_KSnSb_186,-3.34188409
Cs1Sn1Sb1,CsSnSb_NaSnP_186,-3.340213728
Cs1Sn1Sb1,CsSnSb_KSnAs_186,-3.336880242
Cs1Sn1Sb1,CsSnSb_NaCdAs_62_1,-3.334461065
Cs1Sn1Sb1,CsSnSb_NaCdAs_62_2,-3.332836832
Cs1Sn1Sb1,CsSnSb_NaCdSb_62,-3.331599275
Cs1Sn1Sb1,CsSnSb_NaZnSb_129,-3.2844356269999997
Cs1Sn1Sb1,CsSnSb_KCdSb_129,-3.27793737
Cs1Sn1Sb1,CsSnSb_KCdAs_129,-3.2777986980000002
Cs1Sn1Sb1,CsSnSb_NaZnAs_129,-3.275069387
Cs1Sn1Sb1,CsSnSb_LiBeAs_129,-3.27485139
Cs1Sn1Sb1,CsSnSb_NaZnP_129_2,-3.27459959
Cs1Sn1Sb1,CsSnSb_MgAgSb_120,-3.247179514
Cs1Sn1Sb1,CsSnSb_LaPIr_109,-3.207266464
Cs1Sn1Sb1,CsSnSb_KZnAs_187_1,-3.19362885
Cs1Sn1Sb1,CsSnSb_TiFeP_189,-3.18736336
Cs1Sn1Sb1,CsSnSb_LiMnAs_129,-3.179567305
Cs1Sn1Sb1,CsSnSb_LiZbSb_186,-3.121973913
Cs1Sn1Sb1,CsSnSb_LiBeSb_186,-3.121189368
Cs1Sn1Sb1,CsSnSb_SrSnP_129,-3.012001188
Cs1Sn1Sb1,CsSnSb_LiZnP_216_2,-2.913036783
Cs1Sn1Sb1,CsSnSb_LiZnP_216_1,-2.413680207
Cs1Sn1Sb1,CsSnSb_LiCdP_216,-2.41299875
K1Zn1Sb1,KZnSb_NaBeAs_194,-2.566095435
K1Zn1Sb1,KZnSb_NaBeSb_194,-2.566074093
K1Zn1Sb1,KZnSb_LiBeSb_186,-2.565880152
K1Zn1Sb1,KZnSb_EuPPt_164,-2.56566067
K1Zn1Sb1,KZnSb_KZnP_194,-2.557846847
K1Zn1Sb1,KZnSb_KZnSb_194_2,-2.5577657019999998
K1Zn1Sb1,KZnSb_KZnAs_194_2,-2.5577586269999997
K1Zn1Sb1,KZnSb_LiZbSb_186,-2.557638813
K1Zn1Sb1,KZnSb_YPPt_187,-2.556215447
K1Zn1Sb1,KZnSb_KZnSb_194_1,-2.547775877
K1Zn1Sb1,KZnSb_KZnSb_187,-2.54759849
K1Zn1Sb1,KZnSb_KZnAs_187_1,-2.547387977
K1Zn1Sb1,KZnSb_LiFeAs_129,-2.5298476969999997
K1Zn1Sb1,KZnSb_LiBeAs_129,-2.527344472
K1Zn1Sb1,KZnSb_LiBeP_129,-2.527338213
K1Zn1Sb1,KZnSb_NaZnP_129_1,-2.5272231780000003
K1Zn1Sb1,KZnSb_NaZnP_129_2,-2.527072242
K1Zn1Sb1,KZnSb_NaZnAs_129,-2.526755525
K1Zn1Sb1,KZnSb_KCdSb_129,-2.526302995
K1Zn1Sb1,KZnSb_NaZnSb_129,-2.526129375
K1Zn1Sb1,KZnSb_KCdAs_129,-2.525990985
K1Zn1Sb1,KZnSb_NaCdAs_62_2,-2.5048002680000003
K1Zn1Sb1,KZnSb_NaCdAs_62_1,-2.504710191
K1Zn1Sb1,KZnSb_NaCdSb_62,-2.504496306
K1Zn1Sb1,KZnSb_KSnSb_186,-2.4941555269999998
K1Zn1Sb1,KZnSb_NaSnP_186,-2.487628667
K1Zn1Sb1,KZnSb_KSnAs_186,-2.481750467
K1Zn1Sb1,KZnSb_LaPIr_109,-2.444199732
K1Zn1Sb1,KZnSb_HfAsRu_46,-2.346239003
K1Zn1Sb1,KZnSb_CrNiP_189,-2.342168491
K1Zn1Sb1,KZnSb_LiMnAs_129,-2.335070567
K1Zn1Sb1,KZnSb_KCN_8,-2.309277148
K1Zn1Sb1,KZnSb_KCN_9,-2.3042699730000002
K1Zn1Sb1,KZnSb_MgAgSb_120,-2.2682915169999998
K1Zn1Sb1,KZnSb_ZnCuAs_216,-2.205849712
K1Zn1Sb1,KZnSb_LiZnAs_216,-2.20423773
K1Zn1Sb1,KZnSb_LiZnP_216_2,-2.204152293
K1Zn1Sb1,KZnSb_NbCrN_99,-2.1073312630000003
K1Zn1Sb1,KZnSb_LiNiN_187,-2.10040832
K1Zn1Sb1,KZnSb_NdNiP_194,-2.068418715
K1Zn1Sb1,KZnSb_SrSnP_129,-1.853292565
K1Zn1Sb1,KZnSb_SrLiN_131,-1.7716322930000001
K1Zn1Sb1,KZnSb_MnCoSb_225,-1.74125993
K1Zn1Sb1,KZnSb_LiCdAs_216,-1.6579158669999998
K1Zn1Sb1,KZnSb_LiZnP_216_1,-1.657863083
K1Zn1Sb1,KZnSb_LiCdP_216,-1.65712246
K1Be1P1,KBeP_NaCdAs_62_1,-3.867369608
K1Be1P1,KBeP_NaCdAs_62_2,-3.8657661880000003
K1Be1P1,KBeP_NaCdSb_62,-3.86553117
K1Be1P1,KBeP_KZnAs_194_2,-3.83893121
K1Be1P1,KBeP_NaBeAs_194,-3.838924122
K1Be1P1,KBeP_KZnP_194,-3.838894023
K1Be1P1,KBeP_NaBeSb_194,-3.838867973
K1Be1P1,KBeP_EuPPt_164,-3.838783875
K1Be1P1,KBeP_KZnAs_187_1,-3.837699843
K1Be1P1,KBeP_YPPt_187,-3.837633437
K1Be1P1,KBeP_LiBeSb_186,-3.835930747
K1Be1P1,KBeP_KZnSb_194_2,-3.8358300830000003
K1Be1P1,KBeP_LiZbSb_186,-3.835826767
K1Be1P1,KBeP_KZnSb_194_1,-3.83466521
K1Be1P1,KBeP_KZnSb_187,-3.8346622530000003
K1Be1P1,KBeP_LiBeP_129,-3.79566211
K1Be1P1,KBeP_LiBeAs_129,-3.79491885
K1Be1P1,KBeP_LiFeAs_129,-3.794744183
K1Be1P1,KBeP_NaZnP_129_2,-3.79460204
K1Be1P1,KBeP_NaZnAs_129,-3.794201847
K1Be1P1,KBeP_NaZnP_129_1,-3.793807477
K1Be1P1,KBeP_NaZnSb_129,-3.792685578
K1Be1P1,KBeP_KCdAs_129,-3.7917364680000003
K1Be1P1,KBeP_KCdSb_129,-3.7917364680000003
K1Be1P1,KBeP_KSnSb_186,-3.738548582
K1Be1P1,KBeP_NaSnP_186,-3.73846665
K1Be1P1,KBeP_KSnAs_186,-3.738462235
K1Be1P1,KBeP_BaCuN_15,-3.66159078
K1Be1P1,KBeP_KCN_8,-3.641791783
K1Be1P1,KBeP_KCN_9,-3.5592410000000005
K1Be1P1,KBeP_MgAgSb_120,-3.508052567
K1Be1P1,KBeP_LiNiN_187,-3.502823667
K1Be1P1,KBeP_LaPIr_109,-3.487206843
K1Be1P1,KBeP_LiMnAs_129,-3.466437743
K1Be1P1,KBeP_LiFeAs_164,-3.458857374
K1Be1P1,KBeP_SrSnP_129,-3.440549693
K1Be1P1,KBeP_GeAsSe_52,-3.31138127
K1Be1P1,KBeP_CrNiP_189,-3.290064327
K1Be1P1,KBeP_TiFeP_189,-3.290015458
K1Be1P1,KBeP_HfAsRu_46,-3.289683956
K1Be1P1,KBeP_NbCrN_99,-3.2340708019999997
K1Be1P1,KBeP_LiFeP_107,-3.208588065
K1Be1P1,KBeP_LiZnAs_216,-2.941762533
K1Be1P1,KBeP_LiZnP_216_2,-2.941738307
K1Be1P1,KBeP_ZnCuAs_216,-2.9411685569999997
K1Be1P1,KBeP_FeAsRh_189,-2.6654476519999997
K1Be1P1,KBeP_LiFeAs_194,-2.547072413
K1Be1P1,KBeP_SrLiN_131,-2.392391335
K1Be1P1,KBeP_NdNiP_194,-2.350204524
K1Be1P1,KBeP_MnCoSb_225,-2.075157741
K1Be1P1,KBeP_LiCdAs_216,-2.003817503
K1Be1P1,KBeP_LiZnP_216_1,-2.00372523
K1Be1P1,KBeP_LiCdP_216,-2.00364661
K1Be1Sb1,KBeSb_KZnAs_194_2,-3.21134151
K1Be1Sb1,KBeSb_NaBeAs_194,-3.211336145
K1Be1Sb1,KBeSb_KZnP_194,-3.2113171830000002
K1Be1Sb1,KBeSb_KZnAs_187_1,-3.20783469
K1Be1Sb1,KBeSb_LiZbSb_186,-3.207069518
K1Be1Sb1,KBeSb_NaBeSb_194,-3.207063637
K1Be1Sb1,KBeSb_KZnSb_194_2,-3.206991623
K1Be1Sb1,KBeSb_EuPPt_164,-3.206094723
K1Be1Sb1,KBeSb_KZnSb_194_1,-3.203507427
K1Be1Sb1,KBeSb_KZnSb_187,-3.20350643
K1Be1Sb1,KBeSb_YPPt_187,-3.203500533
K1Be1Sb1,KBeSb_LiBeSb_186,-3.2019375219999997
K1Be1Sb1,KBeSb_GeAsSe_52,-3.144488627
K1Be1Sb1,KBeSb_LiFeAs_129,-3.139553242
K1Be1Sb1,KBeSb_LiBeAs_129,-3.137532933
K1Be1Sb1,KBeSb_LiBeP_129,-3.13713337
K1Be1Sb1,KBeSb_NaZnP_129_1,-3.134797278
K1Be1Sb1,KBeSb_NaZnSb_129,-3.134793297
K1Be1Sb1,KBeSb_KCdSb_129,-3.1347586830000003
K1Be1Sb1,KBeSb_NaZnP_129_2,-3.1347564930000003
K1Be1Sb1,KBeSb_NaZnAs_129,-3.134682932
K1Be1Sb1,KBeSb_KCdAs_129,-3.1345459069999997
K1Be1Sb1,KBeSb_KSnAs_186,-3.1135129569999997
K1Be1Sb1,KBeSb_KSnSb_186,-3.113459312
K1Be1Sb1,KBeSb_NaSnP_186,-3.11344893
K1Be1Sb1,KBeSb_NaCdSb_62,-3.0482086880000003
K1Be1Sb1,KBeSb_NaCdAs_62_2,-3.048165457
K1Be1Sb1,KBeSb_NaCdAs_62_1,-3.048025393
K1Be1Sb1,KBeSb_KCN_8,-3.035190362
K1Be1Sb1,KBeSb_LaPIr_109,-2.987802518
K1Be1Sb1,KBeSb_BaCuN_15,-2.9543354369999997
K1Be1Sb1,KBeSb_MgAgSb_120,-2.904239524
K1Be1Sb1,KBeSb_KCN_9,-2.8899415310000003
K1Be1Sb1,KBeSb_SrSnP_129,-2.88853493
K1Be1Sb1,KBeSb_LiMnAs_129,-2.882604663
K1Be1Sb1,KBeSb_LiFeAs_164,-2.8362591669999997
K1Be1Sb1,KBeSb_HfAsRu_46,-2.797768757
K1Be1Sb1,KBeSb_CrNiP_189,-2.796630876
K1Be1Sb1,KBeSb_TiFeP_189,-2.796433946
K1Be1Sb1,KBeSb_NdNiP_194,-2.79622248
K1Be1Sb1,KBeSb_LiNiN_187,-2.7855854
K1Be1Sb1,KBeSb_LiFeP_107,-2.741725348
K1Be1Sb1,KBeSb_NbCrN_99,-2.7268880139999996
K1Be1Sb1,KBeSb_ZnCuAs_216,-2.559167784
K1Be1Sb1,KBeSb_LiZnP_216_2,-2.557898783
K1Be1Sb1,KBeSb_LiZnAs_216,-2.557763927
K1Be1Sb1,KBeSb_FeAsRh_189,-2.16218135
K1Be1Sb1,KBeSb_SrLiN_131,-2.04133898
K1Be1Sb1,KBeSb_MnCoSb_225,-2.005264637
K1Be1Sb1,KBeSb_LiCdP_216,-1.8338887469999998
K1Be1Sb1,KBeSb_LiZnP_216_1,-1.8338058730000002
K1Be1Sb1,KBeSb_LiCdAs_216,-1.83089363
Cs1Zn1Bi1,CsZnBi_KCdAs_129,-2.2589709680000003
Cs1Zn1Bi1,CsZnBi_KCdSb_129,-2.258836627
Cs1Zn1Bi1,CsZnBi_NaZnSb_129,-2.256013735
Cs1Zn1Bi1,CsZnBi_NaZnP_129_1,-2.2550836519999997
Cs1Zn1Bi1,CsZnBi_NaZnAs_129,-2.254716945
Cs1Zn1Bi1,CsZnBi_KSnSb_186,-2.211829247
Cs1Zn1Bi1,CsZnBi_NaCdAs_62_2,-2.196906383
Cs1Zn1Bi1,CsZnBi_NaCdAs_62_1,-2.1966261119999997
Cs1Zn1Bi1,CsZnBi_NaCdSb_62,-2.196358295
Cs1Zn1Bi1,CsZnBi_LaPIr_109,-2.140144748
Cs1Zn1Bi1,CsZnBi_KCN_9,-2.104948265
Cs1Zn1Bi1,CsZnBi_MgAgSb_120,-2.024378113
Cs1Zn1Bi1,CsZnBi_LiMnAs_129,-2.012663032
Cs1Zn1Bi1,CsZnBi_TiFeP_189,-1.993464409
Cs1Zn1Bi1,CsZnBi_CrNiP_189,-1.9830330930000002
Cs1Zn1Bi1,CsZnBi_ZnCuAs_216,-1.81312819
Cs1Zn1Bi1,CsZnBi_LiZnP_216_2,-1.8121041430000002
Cs1Zn1Bi1,CsZnBi_LiZnAs_216,-1.811960773
Cs1Zn1Bi1,CsZnBi_LiCdAs_216,-1.43296758
Cs1Zn1Bi1,CsZnBi_LiZnP_216_1,-1.3942038469999998
Rb1Sn1P1,RbSnP_KSnSb_186,-3.788916007
Rb1Sn1P1,RbSnP_NaSnP_186,-3.786038963
Rb1Sn1P1,RbSnP_KSnAs_186,-3.78603319
Rb1Sn1P1,RbSnP_NaCdAs_62_2,-3.758791459
Rb1Sn1P1,RbSnP_NaCdSb_62,-3.7587273060000004
Rb1Sn1P1,RbSnP_EuPPt_164,-3.758493497
Rb1Sn1P1,RbSnP_NaCdAs_62_1,-3.749167118
Rb1Sn1P1,RbSnP_MgAgSb_120,-3.687511246
Rb1Sn1P1,RbSnP_NaZnAs_129,-3.596818285
Rb1Sn1P1,RbSnP_NaZnSb_129,-3.59679937
Rb1Sn1P1,RbSnP_KCdAs_129,-3.5907567069999997
Rb1Sn1P1,RbSnP_KCdSb_129,-3.5907567069999997
Rb1Sn1P1,RbSnP_LiFeAs_129,-3.585794675
Rb1Sn1P1,RbSnP_LaPIr_109,-3.576671559
Rb1Sn1P1,RbSnP_NaZnP_129_2,-3.576351457
Rb1Sn1P1,RbSnP_NaZnP_129_1,-3.576325382
Rb1Sn1P1,RbSnP_LiBeAs_129,-3.575909667
Rb1Sn1P1,RbSnP_LiBeP_129,-3.575813212
Rb1Sn1P1,RbSnP_GeAsSe_52,-3.562721045
Rb1Sn1P1,RbSnP_KZnSb_187,-3.54236555
Rb1Sn1P1,RbSnP_KZnSb_194_1,-3.54232847
Rb1Sn1P1,RbSnP_YPPt_187,-3.540377813
Rb1Sn1P1,RbSnP_KZnAs_187_1,-3.53986078
Rb1Sn1P1,RbSnP_HfAsRu_46,-3.5349463689999996
Rb1Sn1P1,RbSnP_KZnSb_194_2,-3.534387353
Rb1Sn1P1,RbSnP_NaBeSb_194,-3.53433415
Rb1Sn1P1,RbSnP_TiFeP_189,-3.532298487
Rb1Sn1P1,RbSnP_CrNiP_189,-3.532281352
Rb1Sn1P1,RbSnP_NaBeAs_194,-3.530069343
Rb1Sn1P1,RbSnP_KZnP_194,-3.52996292
Rb1Sn1P1,RbSnP_KZnAs_194_2,-3.529777645
Rb1Sn1P1,RbSnP_LiMnAs_129,-3.517132508
Rb1Sn1P1,RbSnP_SrSnP_129,-3.504751342
Rb1Sn1P1,RbSnP_NbCrN_99,-3.4915148410000003
Rb1Sn1P1,RbSnP_FeAsRh_189,-3.4201815310000003
Rb1Sn1P1,RbSnP_LiBeSb_186,-3.39011894
Rb1Sn1P1,RbSnP_LiZbSb_186,-3.3860620999999997
Rb1Sn1P1,RbSnP_LiNiN_187,-3.317884173
Rb1Sn1P1,RbSnP_ZnCuAs_216,-3.2804662419999997
Rb1Sn1P1,RbSnP_LiZnP_216_2,-3.27900037
Rb1Sn1P1,RbSnP_LiZnAs_216,-3.278952107
Rb1Sn1P1,RbSnP_SrLiN_131,-3.042239462
Rb1Sn1P1,RbSnP_NdNiP_194,-2.9377975810000003
Rb1Sn1P1,RbSnP_LiZnP_216_1,-2.6786230630000003
Rb1Sn1P1,RbSnP_LiCdAs_216,-2.6785404930000003
Rb1Sn1P1,RbSnP_LiCdP_216,-2.678492143
Rb1Sn1P1,RbSnP_MnCoSb_225,-2.606679488
Rb1Al1Sb4,RbAlSb4,-3.758428929
Na1As1,NaAs,-3.3765568139999997
Rb1Si1P1,RbSiP_KSnSb_186,-4.110513827
Rb1Si1P1,RbSiP_NaCdAs_62_1,-4.108326184
Rb1Si1P1,RbSiP_NaCdSb_62,-4.106807538
